SOURCE_SYSTEM,SOURCE_CODE,SOURCE_DESCRIPTION,TARGET_SYSTEM,TARGET_CODE,TARGET_DESCRIPTION
VN,3629,Dan Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3629,Dan Hotels
VN,3630,Tokyu Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3630,Tokyu Hotels
VN,3631,Sleep Inn,REFERENCE.CORE.MERCHANT_CATEGORY,3631,Sleep Inn
VN,3632,The Phoenician,REFERENCE.CORE.MERCHANT_CATEGORY,3632,The Phoenician
VN,3633,Rank Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3633,Rank Hotels
VN,3634,Swissotel,REFERENCE.CORE.MERCHANT_CATEGORY,3634,Swissotel
VN,3635,Reso Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3635,Reso Hotels
VN,3636,Sarova Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3636,Sarova Hotels
VN,3637,Ramada Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3637,Ramada Inns
VN,3638,Howard Johnson,REFERENCE.CORE.MERCHANT_CATEGORY,3638,Howard Johnson
VN,3639,Mount Charlotte Thistle,REFERENCE.CORE.MERCHANT_CATEGORY,3639,Mount Charlotte Thistle
VN,3640,Hyatt Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3640,Hyatt Hotels
VN,3641,Sofitel Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3641,Sofitel Hotels
VN,3642,Novotel Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3642,Novotel Hotels
VN,3643,Steigenberger Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3643,Steigenberger Hotels
VN,3644,Econo Lodges,REFERENCE.CORE.MERCHANT_CATEGORY,3644,Econo Lodges
VN,3645,Queens Moat Houses,REFERENCE.CORE.MERCHANT_CATEGORY,3645,Queens Moat Houses
VN,3646,Swallow Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3646,Swallow Hotels
VN,3647,Husa Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3647,Husa Hotels
VN,3648,De Vere Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3648,De Vere Hotels
VN,3649,Radisson Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3649,Radisson Hotels
VN,3650,Red Roof Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3650,Red Roof Inns
VN,3651,Imperial London Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3651,Imperial London Hotel
VN,3652,Embassy Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3652,Embassy Hotels
VN,3653,Penta Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3653,Penta Hotels
VN,3654,Loews Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3654,Loews Hotels
VN,3655,Scandic Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3655,Scandic Hotels
VN,3656,Sara Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3656,Sara Hotels
VN,3657,Oberoi Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3657,Oberoi Hotels
VN,3658,New Otani Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3658,New Otani Hotels
VN,3659,Taj Hotels International,REFERENCE.CORE.MERCHANT_CATEGORY,3659,Taj Hotels International
VN,3660,Knights Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3660,Knights Inns
VN,3661,Metropole Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3661,Metropole Hotels
VN,3662,Circus Circus Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3662,Circus Circus Hotel and Casino
VN,3663,Hoteles El Presidente,REFERENCE.CORE.MERCHANT_CATEGORY,3663,Hoteles El Presidente
VN,3664,Flag Inn,REFERENCE.CORE.MERCHANT_CATEGORY,3664,Flag Inn
VN,3665,Hampton Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3665,Hampton Inns
VN,3666,Stakis Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3666,Stakis Hotels
VN,3667,Luxor Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3667,Luxor Hotel and Casino
VN,3668,Maritim Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3668,Maritim Hotels
VN,3669,Eldorado Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3669,Eldorado Hotel and Casino
VN,3670,Arcade Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3670,Arcade Hotels
VN,3671,Arctia Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3671,Arctia Hotels
VN,3672,Campanile Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3672,Campanile Hotels
VN,3673,Ibusz Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3673,Ibusz Hotels
VN,3674,Rantasipi Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3674,Rantasipi Hotels
VN,3675,Interhotel Cedok,REFERENCE.CORE.MERCHANT_CATEGORY,3675,Interhotel Cedok
VN,3676,Monte Carlo Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3676,Monte Carlo Hotel and Casino
VN,3677,Climat De France Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3677,Climat De France Hotels
VN,3678,Cumulus Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3678,Cumulus Hotels
VN,3679,Silver Legacy Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3679,Silver Legacy Hotel and Casino
VN,3680,Hoteis Othan,REFERENCE.CORE.MERCHANT_CATEGORY,3680,Hoteis Othan
VN,3681,Adams Mark Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3681,Adams Mark Hotels
VN,3682,Sahara Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3682,Sahara Hotel and Casino
VN,3683,Bradbury Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3683,Bradbury Suites
VN,3684,Budget Host Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3684,Budget Host Inns
VN,3685,Budgetel Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3685,Budgetel Inns
VN,3686,Susse Chalet,REFERENCE.CORE.MERCHANT_CATEGORY,3686,Susse Chalet
VN,3687,Clarion Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3687,Clarion Hotels
VN,3688,Compri Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3688,Compri Hotels
VN,3689,Consort Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3689,Consort Hotels
VN,3690,Courtyard By Marriott,REFERENCE.CORE.MERCHANT_CATEGORY,3690,Courtyard By Marriott
VN,3691,Dillon Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3691,Dillon Inns
VN,3692,Doubletree Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3692,Doubletree Hotels
VN,3693,Drury Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3693,Drury Inns
VN,3694,Economy Inns of America,REFERENCE.CORE.MERCHANT_CATEGORY,3694,Economy Inns of America
VN,3695,Embassy Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3695,Embassy Suites
VN,3696,Exel Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3696,Exel Inns
VN,3697,Fairfield Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3697,Fairfield Hotels
VN,3698,Harley Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3698,Harley Hotels
VN,3699,Midway Motor Lodge,REFERENCE.CORE.MERCHANT_CATEGORY,3699,Midway Motor Lodge
VN,3700,Motel 6,REFERENCE.CORE.MERCHANT_CATEGORY,3700,Motel 6
VN,3701,La Mansion Del Rio,REFERENCE.CORE.MERCHANT_CATEGORY,3701,La Mansion Del Rio
VN,3702,The Registry Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3702,The Registry Hotels
VN,3703,Residence Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3703,Residence Inns
VN,3704,Royce Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3704,Royce Hotels
VN,3705,Sandman Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3705,Sandman Inns
VN,3706,Shilo Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3706,Shilo Inns
VN,3707,Shoney’s Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3707,Shoney’s Inns
VN,3708,Virgin River Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3708,Virgin River Hotel and Casino
VN,3709,Super 8 Motels,REFERENCE.CORE.MERCHANT_CATEGORY,3709,Super 8 Motels
VN,3710,The Ritz-Carlton,REFERENCE.CORE.MERCHANT_CATEGORY,3710,The Ritz-Carlton
VN,3711,Flag Inns (Australia),REFERENCE.CORE.MERCHANT_CATEGORY,3711,Flag Inns (Australia)
VN,3712,Buffalo Bill’s Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3712,Buffalo Bill’s Hotel and Casino
VN,3713,Quality Pacific Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3713,Quality Pacific Hotel
VN,3714,Four Seasons Hotel (Australia),REFERENCE.CORE.MERCHANT_CATEGORY,3714,Four Seasons Hotel (Australia)
VN,3715,Fairfield Inn,REFERENCE.CORE.MERCHANT_CATEGORY,3715,Fairfield Inn
VN,3716,Carlton Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3716,Carlton Hotels
VN,3717,City Lodge Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3717,City Lodge Hotels
VN,3718,Karos Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3718,Karos Hotels
VN,3719,Protea Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3719,Protea Hotels
VN,3720,Southern Sun Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3720,Southern Sun Hotels
VN,3721,Hilton Conrad,REFERENCE.CORE.MERCHANT_CATEGORY,3721,Hilton Conrad
VN,3722,Wyndham,REFERENCE.CORE.MERCHANT_CATEGORY,3722,Wyndham
VN,3723,Rica Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3723,Rica Hotels
VN,3724,Inter Nor Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3724,Inter Nor Hotels
VN,3725,Sea Pines Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3725,Sea Pines Resort
VN,3726,Rio Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3726,Rio Suites
VN,3727,Broadmoor Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3727,Broadmoor Hotel
VN,3728,Bally’s Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3728,Bally’s Hotel and Casino
VN,3729,John Ascuaga’s Nugget,REFERENCE.CORE.MERCHANT_CATEGORY,3729,John Ascuaga’s Nugget
VN,3730,Mgm Grand Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3730,Mgm Grand Hotel
VN,3731,Harrah’s Hotels and Casinos,REFERENCE.CORE.MERCHANT_CATEGORY,3731,Harrah’s Hotels and Casinos
VN,3732,Opryland Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3732,Opryland Hotel
VN,3733,Boca Raton Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3733,Boca Raton Resort
VN,3734,Harvey/bristol Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3734,Harvey/bristol Hotels
VN,3735,Masters Economy Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3735,Masters Economy Inns
VN,3736,Colorado Belle/edgewater Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3736,Colorado Belle/edgewater Resort
VN,3737,Riviera Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3737,Riviera Hotel and Casino
VN,3738,Tropicana Resort & Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3738,Tropicana Resort & Casino
VN,3739,Woodside Hotels & Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3739,Woodside Hotels & Resorts
VN,3740,Towneplace Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3740,Towneplace Suites
VN,3741,Millennium Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3741,Millennium Hotels
VN,3742,Club Med,REFERENCE.CORE.MERCHANT_CATEGORY,3742,Club Med
VN,3743,Biltmore Hotel & Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3743,Biltmore Hotel & Suites
VN,3744,Carefree Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3744,Carefree Resorts
VN,3745,St. Regis Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3745,St. Regis Hotel
VN,3746,The Eliot Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3746,The Eliot Hotel
VN,3747,Clubcorp/clubresorts,REFERENCE.CORE.MERCHANT_CATEGORY,3747,Clubcorp/clubresorts
VN,3748,Wellesley Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3748,Wellesley Inns
VN,3749,The Beverly Hills Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3749,The Beverly Hills Hotel
VN,3750,Crowne Plaza Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3750,Crowne Plaza Hotels
VN,3751,Homewood Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3751,Homewood Suites
VN,3752,Peabody Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3752,Peabody Hotels
VN,3753,Greenbriar Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3753,Greenbriar Resorts
VN,3754,Amelia Island Plantation,REFERENCE.CORE.MERCHANT_CATEGORY,3754,Amelia Island Plantation
VN,3755,The Homestead,REFERENCE.CORE.MERCHANT_CATEGORY,3755,The Homestead
VN,3756,Toyoko Inn,REFERENCE.CORE.MERCHANT_CATEGORY,3756,Toyoko Inn
VN,3757,Canyon Ranch,REFERENCE.CORE.MERCHANT_CATEGORY,3757,Canyon Ranch
VN,3758,Kahala Mandarin Oriental Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3758,Kahala Mandarin Oriental Hotel
VN,3759,The Orchid At Mauna Lani,REFERENCE.CORE.MERCHANT_CATEGORY,3759,The Orchid At Mauna Lani
VN,3760,Halekulani Hotel/waikiki Parc,REFERENCE.CORE.MERCHANT_CATEGORY,3760,Halekulani Hotel/waikiki Parc
VN,3761,Primadonna Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3761,Primadonna Hotel and Casino
VN,3762,Whiskey Pete’s Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3762,Whiskey Pete’s Hotel and Casino
VN,3763,Chateau Elan Winery and Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3763,Chateau Elan Winery and Resort
VN,3764,Beau Rivage Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3764,Beau Rivage Hotel and Casino
VN,3765,Bellagio,REFERENCE.CORE.MERCHANT_CATEGORY,3765,Bellagio
VN,3766,Fremont Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3766,Fremont Hotel and Casino
VN,3767,Main Street Station Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3767,Main Street Station Hotel and Casino
VN,3768,Silver Star Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3768,Silver Star Hotel and Casino
VN,3769,Stratosphere Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3769,Stratosphere Hotel and Casino
VN,3770,Springhill Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3770,Springhill Suites
VN,3771,Caesar’s Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3771,Caesar’s Hotel and Casino
VN,3772,Nemacolin Woodlands,REFERENCE.CORE.MERCHANT_CATEGORY,3772,Nemacolin Woodlands
VN,3773,The Venetian Resort Hotel Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3773,The Venetian Resort Hotel Casino
VN,3774,New York-New York Hotel and Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3774,New York-New York Hotel and Casino
VN,3775,Sands Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3775,Sands Resort
VN,3776,Nevele Grand Resort and Country Club,REFERENCE.CORE.MERCHANT_CATEGORY,3776,Nevele Grand Resort and Country Club
VN,3777,Mandalay Bay Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3777,Mandalay Bay Resort
VN,3778,Four Points Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3778,Four Points Hotels
VN,3779,W Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3779,W Hotels
VN,3780,Disney Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3780,Disney Resorts
VN,3781,Patricia Grand Resort Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3781,Patricia Grand Resort Hotels
VN,3782,Rosen Hotels and Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3782,Rosen Hotels and Resorts
VN,3783,Town and Country Resort & Convention Center,REFERENCE.CORE.MERCHANT_CATEGORY,3783,Town and Country Resort & Convention Center
VN,3784,First Hospitality Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3784,First Hospitality Hotels
VN,3785,Outrigger Hotels and Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3785,Outrigger Hotels and Resorts
VN,3786,Ohana Hotels of Hawaii,REFERENCE.CORE.MERCHANT_CATEGORY,3786,Ohana Hotels of Hawaii
VN,3787,Caribe Royale Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3787,Caribe Royale Resorts
VN,3788,Ala Moana Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3788,Ala Moana Hotel
VN,3789,Smuggler’s Notch Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3789,Smuggler’s Notch Resort
VN,3790,Raffles Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3790,Raffles Hotels
VN,3791,Staybridge Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3791,Staybridge Suites
VN,3792,Claridge Casino Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3792,Claridge Casino Hotel
VN,3793,Flamingo Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3793,Flamingo Hotels
VN,3794,Grand Casino Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3794,Grand Casino Hotels
VN,3795,Paris Las Vegas Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3795,Paris Las Vegas Hotel
VN,3796,Peppermill Hotel Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3796,Peppermill Hotel Casino
VN,3797,Atlantic City Hilton Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3797,Atlantic City Hilton Resorts
VN,3798,Embassy Vacation Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3798,Embassy Vacation Resort
VN,3799,Hale Koa Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3799,Hale Koa Hotel
VN,3800,Homestead Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3800,Homestead Suites
VN,3801,Wilderness Hotel and Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3801,Wilderness Hotel and Resort
VN,3802,The Palace Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3802,The Palace Hotel
VN,3803,Lodging Establishment - Network-Specific Assignment,REFERENCE.CORE.MERCHANT_CATEGORY,3803,Lodging Establishment - Network-Specific Assignment
VN,3804,Lodging Establishment - Network-Specific Assignment,REFERENCE.CORE.MERCHANT_CATEGORY,3804,Lodging Establishment - Network-Specific Assignment
VN,3805,The Atlantic,REFERENCE.CORE.MERCHANT_CATEGORY,3805,The Atlantic
VN,3806,Lodging Establishment - Network-Specific Assignment,REFERENCE.CORE.MERCHANT_CATEGORY,3806,Lodging Establishment - Network-Specific Assignment
VN,3807,Element,REFERENCE.CORE.MERCHANT_CATEGORY,3807,Element
VN,3808,Lxr,REFERENCE.CORE.MERCHANT_CATEGORY,3808,Lxr
VN,3809,Lodging Establishment - Network-Specific Assignment,REFERENCE.CORE.MERCHANT_CATEGORY,3809,Lodging Establishment - Network-Specific Assignment
VN,3810,La Costa Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3810,La Costa Resort
VN,3811,Premier Inn,REFERENCE.CORE.MERCHANT_CATEGORY,3811,Premier Inn
VN,3812,Hyatt Place,REFERENCE.CORE.MERCHANT_CATEGORY,3812,Hyatt Place
VN,3813,Hotel Indigo,REFERENCE.CORE.MERCHANT_CATEGORY,3813,Hotel Indigo
VN,3814,The Roosevelt Hotel Ny,REFERENCE.CORE.MERCHANT_CATEGORY,3814,The Roosevelt Hotel Ny
VN,3815,Nickelodeon Family Suites By Holiday Inn,REFERENCE.CORE.MERCHANT_CATEGORY,3815,Nickelodeon Family Suites By Holiday Inn
VN,3816,Home2suites,REFERENCE.CORE.MERCHANT_CATEGORY,3816,Home2suites
VN,3817,Lodging Establishment - Network-Specific Assignment,REFERENCE.CORE.MERCHANT_CATEGORY,3817,Lodging Establishment - Network-Specific Assignment
VN,3818,Mainstay Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3818,Mainstay Suites
VN,3819,Oxford Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3819,Oxford Suites
VN,3820,Jumeirah Essex House,REFERENCE.CORE.MERCHANT_CATEGORY,3820,Jumeirah Essex House
VN,3821,Caribe Royale,REFERENCE.CORE.MERCHANT_CATEGORY,3821,Caribe Royale
VN,3822,Crossland,REFERENCE.CORE.MERCHANT_CATEGORY,3822,Crossland
VN,3823,Grand Sierra Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3823,Grand Sierra Resort
VN,3824,Aria,REFERENCE.CORE.MERCHANT_CATEGORY,3824,Aria
VN,3825,Vdara,REFERENCE.CORE.MERCHANT_CATEGORY,3825,Vdara
VN,3826,Autograph,REFERENCE.CORE.MERCHANT_CATEGORY,3826,Autograph
VN,3827,Galt House,REFERENCE.CORE.MERCHANT_CATEGORY,3827,Galt House
VN,3828,Cosmopolitan of Las Vegas,REFERENCE.CORE.MERCHANT_CATEGORY,3828,Cosmopolitan of Las Vegas
VN,3829,Country Inn By Radisson,REFERENCE.CORE.MERCHANT_CATEGORY,3829,Country Inn By Radisson
VN,3830,Park Plaza Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3830,Park Plaza Hotel
VN,3831,Waldorf,REFERENCE.CORE.MERCHANT_CATEGORY,3831,Waldorf
VN,3832,Curio Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3832,Curio Hotels
VN,3833,Canopy,REFERENCE.CORE.MERCHANT_CATEGORY,3833,Canopy
VN,3834,Baymont Inn & Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3834,Baymont Inn & Suites
VN,3835,Dolce Hotels and Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3835,Dolce Hotels and Resorts
VN,3836,Hawthorn By Wyndham,REFERENCE.CORE.MERCHANT_CATEGORY,3836,Hawthorn By Wyndham
VN,3837,Hoshino Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3837,Hoshino Resorts
VN,3838,Kimpton Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3838,Kimpton Hotels
VN,3839,Kyoritsu Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3839,Kyoritsu Hotels
VN,3840,Rio Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3840,Rio Hotels
VN,3841,Tribute Portfolio,REFERENCE.CORE.MERCHANT_CATEGORY,3841,Tribute Portfolio
VN,3842,Marriot Executive Apartments,REFERENCE.CORE.MERCHANT_CATEGORY,3842,Marriot Executive Apartments
VN,3843,Moxy,REFERENCE.CORE.MERCHANT_CATEGORY,3843,Moxy
VN,3844,Ac Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3844,Ac Hotels
VN,3845,Bulgari,REFERENCE.CORE.MERCHANT_CATEGORY,3845,Bulgari
VN,3846,The Luxury Collection,REFERENCE.CORE.MERCHANT_CATEGORY,3846,The Luxury Collection
VN,3847,JW Marriot,REFERENCE.CORE.MERCHANT_CATEGORY,3847,JW Marriot
VN,3848,Edition,REFERENCE.CORE.MERCHANT_CATEGORY,3848,Edition
VN,3849,Minacia,REFERENCE.CORE.MERCHANT_CATEGORY,3849,Minacia
VN,3850,Breezbay Group,REFERENCE.CORE.MERCHANT_CATEGORY,3850,Breezbay Group
VN,3851,Candeo Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3851,Candeo Hotels
VN,3852,Core Global Management Hotels and Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3852,Core Global Management Hotels and Resorts
VN,3853,Granbell Hotels and Resorts,REFERENCE.CORE.MERCHANT_CATEGORY,3853,Granbell Hotels and Resorts
VN,4011,Railroads,REFERENCE.CORE.MERCHANT_CATEGORY,4011,Railroads
VN,4111,"Local and Suburban Commuter Passenger Transportation, including Ferries",REFERENCE.CORE.MERCHANT_CATEGORY,4111,"Local and Suburban Commuter Passenger Transportation, including Ferries"
VN,4112,Passenger Railways,REFERENCE.CORE.MERCHANT_CATEGORY,4112,Passenger Railways
VN,4119,Ambulance Services,REFERENCE.CORE.MERCHANT_CATEGORY,4119,Ambulance Services
VN,4121,Taxicabs and Limousines,REFERENCE.CORE.MERCHANT_CATEGORY,4121,Taxicabs and Limousines
VN,4131,Bus Lines,REFERENCE.CORE.MERCHANT_CATEGORY,4131,Bus Lines
VN,4214,"Motor Freight Carriers and Trucking – Local and Long Distance, Moving and Storage Companies, and Local Delivery",REFERENCE.CORE.MERCHANT_CATEGORY,4214,"Motor Freight Carriers and Trucking – Local and Long Distance, Moving and Storage Companies, and Local Delivery"
VN,4215,"Courier Services – Air and Ground, and Freight Forwarders",REFERENCE.CORE.MERCHANT_CATEGORY,4215,"Courier Services – Air and Ground, and Freight Forwarders"
VN,4225,"Public Warehousing and Storage – Farm Products, Refrigerated Goods, Household Goods, and Storage",REFERENCE.CORE.MERCHANT_CATEGORY,4225,"Public Warehousing and Storage – Farm Products, Refrigerated Goods, Household Goods, and Storage"
VN,4411,Steamship and Cruise Lines,REFERENCE.CORE.MERCHANT_CATEGORY,4411,Steamship and Cruise Lines
VN,4457,Boat Rentals and Leasing,REFERENCE.CORE.MERCHANT_CATEGORY,4457,Boat Rentals and Leasing
VN,4468,"Marinas, Marine Service, and Supplies",REFERENCE.CORE.MERCHANT_CATEGORY,4468,"Marinas, Marine Service, and Supplies"
VN,4511,Airlines and Air Carriers (not elsewhere Classified),REFERENCE.CORE.MERCHANT_CATEGORY,4511,Airlines and Air Carriers (not elsewhere Classified)
VN,4582,"Airports, Flying Fields, and Airport Terminals",REFERENCE.CORE.MERCHANT_CATEGORY,4582,"Airports, Flying Fields, and Airport Terminals"
VN,4722,Travel Agencies and Tour Operators,REFERENCE.CORE.MERCHANT_CATEGORY,4722,Travel Agencies and Tour Operators
VN,4723,Package Tour Operators – Germany Only,REFERENCE.CORE.MERCHANT_CATEGORY,4723,Package Tour Operators – Germany Only
VN,4761,Telemarketing of Travel-Related Services and Vitamins,REFERENCE.CORE.MERCHANT_CATEGORY,4761,Telemarketing of Travel-Related Services and Vitamins
VN,4784,Tolls and Bridge Fees,REFERENCE.CORE.MERCHANT_CATEGORY,4784,Tolls and Bridge Fees
VN,4789,Transportation Services (not elsewhere Classified),REFERENCE.CORE.MERCHANT_CATEGORY,4789,Transportation Services (not elsewhere Classified)
VN,4812,Telecommunication Equipment and Telephone Sales,REFERENCE.CORE.MERCHANT_CATEGORY,4812,Telecommunication Equipment and Telephone Sales
VN,4813,Key-Entry Telecom Merchant Providing Single Local and Long-Distance Phone Calls using a Central Access Number,REFERENCE.CORE.MERCHANT_CATEGORY,4813,Key-Entry Telecom Merchant Providing Single Local and Long-Distance Phone Calls using a Central Access Number
